n,theta_rad,theta_deg,axis,target_qubit,error_position,average_success,average_std_error,shots
1,1.9722220547535925,113.0,Z,0,no_error,1.0,0.0,1024
1,1.9896753472735358,114.00000000000001,X,0,E1_before_H,0.2972005208333333,0.01427169413112171,1024
1,1.9896753472735358,114.00000000000001,X,0,E2_after_first_H,1.0,0.0,1024
1,1.9896753472735358,114.00000000000001,X,0,E3_after_oracle,1.0,0.0,1024
1,1.9896753472735358,114.00000000000001,X,0,E4_after_final_H,0.3020833333333333,0.014344750027094016,1024
1,1.9896753472735358,114.00000000000001,X,0,no_error,1.0,0.0,1024
1,1.9896753472735358,114.00000000000001,Y,0,E1_before_H,0.3072916666666667,0.014410431862161751,1024
1,1.9896753472735358,114.00000000000001,Y,0,E2_after_first_H,0.3063151041666667,0.014398384055125358,1024
1,1.9896753472735358,114.00000000000001,Y,0,E3_after_oracle,0.30078125,0.014327875396367514,1024
1,1.9896753472735358,114.00000000000001,Y,0,E4_after_final_H,0.2952473958333333,0.014243871004697373,1024
1,1.9896753472735358,114.00000000000001,Y,0,no_error,1.0,0.0,1024
1,1.9896753472735358,114.00000000000001,Z,0,E1_before_H,1.0,0.0,1024
1,1.9896753472735358,114.00000000000001,Z,0,E2_after_first_H,0.2952473958333333,0.014242889582925494,1024
1,1.9896753472735358,114.00000000000001,Z,0,E3_after_oracle,0.2893880208333333,0.014170736952159308,1024
1,1.9896753472735358,114.00000000000001,Z,0,E4_after_final_H,1.0,0.0,1024
1,1.9896753472735358,114.00000000000001,Z,0,no_error,1.0,0.0,1024
1,2.007128639793479,115.0,X,0,E1_before_H,0.3020833333333333,0.014347078127084965,1024
1,2.007128639793479,115.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.007128639793479,115.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.007128639793479,115.0,X,0,E4_after_final_H,0.2932942708333333,0.014226141359313521,1024
1,2.007128639793479,115.0,X,0,no_error,1.0,0.0,1024
1,2.007128639793479,115.0,Y,0,E1_before_H,0.2939453125,0.014228876767104756,1024
1,2.007128639793479,115.0,Y,0,E2_after_first_H,0.2786458333333333,0.014003432716584857,1024
1,2.007128639793479,115.0,Y,0,E3_after_oracle,0.2916666666666667,0.01419704695888171,1024
1,2.007128639793479,115.0,Y,0,E4_after_final_H,0.2835286458333333,0.01407181089907402,1024
1,2.007128639793479,115.0,Y,0,no_error,1.0,0.0,1024
1,2.007128639793479,115.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.007128639793479,115.0,Z,0,E2_after_first_H,0.3108723958333333,0.014453343942169019,1024
1,2.007128639793479,115.0,Z,0,E3_after_oracle,0.2955729166666667,0.014258214389603155,1024
1,2.007128639793479,115.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.007128639793479,115.0,Z,0,no_error,1.0,0.0,1024
1,2.0245819323134224,116.00000000000001,X,0,E1_before_H,0.2926432291666667,0.014187832599787583,1024
1,2.0245819323134224,116.00000000000001,X,0,E2_after_first_H,1.0,0.0,1024
1,2.0245819323134224,116.00000000000001,X,0,E3_after_oracle,1.0,0.0,1024
1,2.0245819323134224,116.00000000000001,X,0,E4_after_final_H,0.2903645833333333,0.014185163250379565,1024
1,2.0245819323134224,116.00000000000001,X,0,no_error,1.0,0.0,1024
1,2.0245819323134224,116.00000000000001,Y,0,E1_before_H,0.2880859375,0.0141519880125826,1024
1,2.0245819323134224,116.00000000000001,Y,0,E2_after_first_H,0.287109375,0.014127695769127277,1024
1,2.0245819323134224,116.00000000000001,Y,0,E3_after_oracle,0.2880859375,0.014141393617587756,1024
1,2.0245819323134224,116.00000000000001,Y,0,E4_after_final_H,0.2783203125,0.013998710218421098,1024
1,2.0245819323134224,116.00000000000001,Y,0,no_error,1.0,0.0,1024
1,2.0245819323134224,116.00000000000001,Z,0,E1_before_H,1.0,0.0,1024
1,2.0245819323134224,116.00000000000001,Z,0,E2_after_first_H,0.2727864583333333,0.013916061772060256,1024
1,2.0245819323134224,116.00000000000001,Z,0,E3_after_oracle,0.2887369791666667,0.014157514670345752,1024
1,2.0245819323134224,116.00000000000001,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.0245819323134224,116.00000000000001,Z,0,no_error,1.0,0.0,1024
1,2.0420352248333655,117.0,X,0,E1_before_H,0.2809244791666667,0.014045050671569304,1024
1,2.0420352248333655,117.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.0420352248333655,117.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.0420352248333655,117.0,X,0,E4_after_final_H,0.2734375,0.013928495154795254,1024
1,2.0420352248333655,117.0,X,0,no_error,1.0,0.0,1024
1,2.0420352248333655,117.0,Y,0,E1_before_H,0.2610677083333333,0.01372094194299354,1024
1,2.0420352248333655,117.0,Y,0,E2_after_first_H,0.2692057291666667,0.01384945215121215,1024
1,2.0420352248333655,117.0,Y,0,E3_after_oracle,0.2718098958333333,0.013891860701776752,1024
1,2.0420352248333655,117.0,Y,0,E4_after_final_H,0.2545572916666667,0.013607953246133208,1024
1,2.0420352248333655,117.0,Y,0,no_error,1.0,0.0,1024
1,2.0420352248333655,117.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.0420352248333655,117.0,Z,0,E2_after_first_H,0.2737630208333333,0.013931723193499904,1024
1,2.0420352248333655,117.0,Z,0,E3_after_oracle,0.28515625,0.014106573448711251,1024
1,2.0420352248333655,117.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.0420352248333655,117.0,Z,0,no_error,1.0,0.0,1024
1,2.059488517353309,118.00000000000001,X,0,E1_before_H,0.2666015625,0.01380143301436199,1024
1,2.059488517353309,118.00000000000001,X,0,E2_after_first_H,1.0,0.0,1024
1,2.059488517353309,118.00000000000001,X,0,E3_after_oracle,1.0,0.0,1024
1,2.059488517353309,118.00000000000001,X,0,E4_after_final_H,0.2708333333333333,0.01385121017706518,1024
1,2.059488517353309,118.00000000000001,X,0,no_error,1.0,0.0,1024
1,2.059488517353309,118.00000000000001,Y,0,E1_before_H,0.265625,0.013799437809606824,1024
1,2.059488517353309,118.00000000000001,Y,0,E2_after_first_H,0.2659505208333333,0.01379951398813869,1024
1,2.059488517353309,118.00000000000001,Y,0,E3_after_oracle,0.2766927083333333,0.013977821265907775,1024
1,2.059488517353309,118.00000000000001,Y,0,E4_after_final_H,0.2522786458333333,0.013569448567748365,1024
1,2.059488517353309,118.00000000000001,Y,0,no_error,1.0,0.0,1024
1,2.059488517353309,118.00000000000001,Z,0,E1_before_H,1.0,0.0,1024
1,2.059488517353309,118.00000000000001,Z,0,E2_after_first_H,0.267578125,0.013829463209664552,1024
1,2.059488517353309,118.00000000000001,Z,0,E3_after_oracle,0.2552083333333333,0.01362121365640185,1024
1,2.059488517353309,118.00000000000001,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.059488517353309,118.00000000000001,Z,0,no_error,1.0,0.0,1024
1,2.076941809873252,119.0,X,0,E1_before_H,0.2610677083333333,0.01372539651504505,1024
1,2.076941809873252,119.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.076941809873252,119.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.076941809873252,119.0,X,0,E4_after_final_H,0.25390625,0.013595728540045973,1024
1,2.076941809873252,119.0,X,0,no_error,1.0,0.0,1024
1,2.076941809873252,119.0,Y,0,E1_before_H,0.23567708333333334,0.013261047053934785,1024
1,2.076941809873252,119.0,Y,0,E2_after_first_H,0.2701822916666667,0.013865353929868053,1024
1,2.076941809873252,119.0,Y,0,E3_after_oracle,0.2630208333333333,0.013752425123584891,1024
1,2.076941809873252,119.0,Y,0,E4_after_final_H,0.2744140625,0.013941780833119996,1024
1,2.076941809873252,119.0,Y,0,no_error,1.0,0.0,1024
1,2.076941809873252,119.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.076941809873252,119.0,Z,0,E2_after_first_H,0.25390625,0.013589072261369288,1024
1,2.076941809873252,119.0,Z,0,E3_after_oracle,0.24967447916666666,0.01351463498720297,1024
1,2.076941809873252,119.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.076941809873252,119.0,Z,0,no_error,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,X,0,E1_before_H,0.2532552083333333,0.013586673360136296,1024
1,2.0943951023931953,119.99999999999999,X,0,E2_after_first_H,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,X,0,E3_after_oracle,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,X,0,E4_after_final_H,0.2451171875,0.013439168104437871,1024
1,2.0943951023931953,119.99999999999999,X,0,no_error,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,Y,0,E1_before_H,0.248046875,0.013492414283251654,1024
1,2.0943951023931953,119.99999999999999,Y,0,E2_after_first_H,0.24479166666666666,0.013411763753832703,1024
1,2.0943951023931953,119.99999999999999,Y,0,E3_after_oracle,0.2587890625,0.013686428649559981,1024
1,2.0943951023931953,119.99999999999999,Y,0,E4_after_final_H,0.23795572916666666,0.013295312331532201,1024
1,2.0943951023931953,119.99999999999999,Y,0,no_error,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,E1_before_H,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,E2_after_first_H,0.25390625,0.01358959509003934,1024
1,2.0943951023931953,119.99999999999999,Z,0,E3_after_oracle,0.24869791666666666,0.013491412495942547,1024
1,2.0943951023931953,119.99999999999999,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,no_error,1.0,0.0,1024
1,2.111848394913139,121.0,X,0,E1_before_H,0.24055989583333334,0.013356148346615098,1024
1,2.111848394913139,121.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.111848394913139,121.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.111848394913139,121.0,X,0,E4_after_final_H,0.24576822916666666,0.013438446208801575,1024
1,2.111848394913139,121.0,X,0,no_error,1.0,0.0,1024
1,2.111848394913139,121.0,Y,0,E1_before_H,0.2421875,0.013380944576953624,1024
1,2.111848394913139,121.0,Y,0,E2_after_first_H,0.24153645833333334,0.013373653669987213,1024
1,2.111848394913139,121.0,Y,0,E3_after_oracle,0.23893229166666666,0.013307145246232837,1024
1,2.111848394913139,121.0,Y,0,E4_after_final_H,0.23990885416666666,0.013343903230579714,1024
1,2.111848394913139,121.0,Y,0,no_error,1.0,0.0,1024
1,2.111848394913139,121.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.111848394913139,121.0,Z,0,E2_after_first_H,0.23209635416666666,0.013189527364210031,1024
1,2.111848394913139,121.0,Z,0,E3_after_oracle,0.24609375,0.013458916038199563,1024
1,2.111848394913139,121.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.111848394913139,121.0,Z,0,no_error,1.0,0.0,1024
1,2.129301687433082,122.0,X,0,E1_before_H,0.2353515625,0.01325348512038875,1024
1,2.129301687433082,122.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.129301687433082,122.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.129301687433082,122.0,X,0,E4_after_final_H,0.23046875,0.013157351124272793,1024
1,2.129301687433082,122.0,X,0,no_error,1.0,0.0,1024
1,2.129301687433082,122.0,Y,0,E1_before_H,0.2119140625,0.012766528570247812,1024
1,2.129301687433082,122.0,Y,0,E2_after_first_H,0.23307291666666666,0.013202553926731803,1024
1,2.129301687433082,122.0,Y,0,E3_after_oracle,0.23014322916666666,0.01314970990983255,1024
1,2.129301687433082,122.0,Y,0,E4_after_final_H,0.234375,0.013235139249723887,1024
1,2.129301687433082,122.0,Y,0,no_error,1.0,0.0,1024
1,2.129301687433082,122.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.129301687433082,122.0,Z,0,E2_after_first_H,0.22981770833333334,0.013146816408131803,1024
1,2.129301687433082,122.0,Z,0,E3_after_oracle,0.232421875,0.013174296255633685,1024
1,2.129301687433082,122.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.129301687433082,122.0,Z,0,no_error,1.0,0.0,1024
1,2.1467549799530254,123.00000000000001,X,0,E1_before_H,0.224609375,0.013039301372380662,1024
1,2.1467549799530254,123.00000000000001,X,0,E2_after_first_H,1.0,0.0,1024
1,2.1467549799530254,123.00000000000001,X,0,E3_after_oracle,1.0,0.0,1024
1,2.1467549799530254,123.00000000000001,X,0,E4_after_final_H,0.212890625,0.012789991830079036,1024
1,2.1467549799530254,123.00000000000001,X,0,no_error,1.0,0.0,1024
1,2.1467549799530254,123.00000000000001,Y,0,E1_before_H,0.2265625,0.013074024176416907,1024
1,2.1467549799530254,123.00000000000001,Y,0,E2_after_first_H,0.23307291666666666,0.013204732968774157,1024
1,2.1467549799530254,123.00000000000001,Y,0,E3_after_oracle,0.22233072916666666,0.012993082081630206,1024
1,2.1467549799530254,123.00000000000001,Y,0,E4_after_final_H,0.22981770833333334,0.013127194383048936,1024
1,2.1467549799530254,123.00000000000001,Y,0,no_error,1.0,0.0,1024
1,2.1467549799530254,123.00000000000001,Z,0,E1_before_H,1.0,0.0,1024
1,2.1467549799530254,123.00000000000001,Z,0,E2_after_first_H,0.22819010416666666,0.013105975021179174,1024
1,2.1467549799530254,123.00000000000001,Z,0,E3_after_oracle,0.20833333333333334,0.012689934677662175,1024
1,2.1467549799530254,123.00000000000001,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.1467549799530254,123.00000000000001,Z,0,no_error,1.0,0.0,1024
1,2.1642082724729685,124.0,X,0,E1_before_H,0.21419270833333334,0.012820323982733889,1024
1,2.1642082724729685,124.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.1642082724729685,124.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.1642082724729685,124.0,X,0,E4_after_final_H,0.22688802083333334,0.01304938201296929,1024
1,2.1642082724729685,124.0,X,0,no_error,1.0,0.0,1024
1,2.1642082724729685,124.0,Y,0,E1_before_H,0.21484375,0.01283423598831713,1024
1,2.1642082724729685,124.0,Y,0,E2_after_first_H,0.22428385416666666,0.013030381476089939,1024
1,2.1642082724729685,124.0,Y,0,E3_after_oracle,0.22721354166666666,0.01305909837870059,1024
1,2.1642082724729685,124.0,Y,0,E4_after_final_H,0.22819010416666666,0.013104712275373465,1024
1,2.1642082724729685,124.0,Y,0,no_error,1.0,0.0,1024
1,2.1642082724729685,124.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.1642082724729685,124.0,Z,0,E2_after_first_H,0.2216796875,0.0129795554255614,1024
1,2.1642082724729685,124.0,Z,0,E3_after_oracle,0.22395833333333334,0.013022161938993986,1024
1,2.1642082724729685,124.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.1642082724729685,124.0,Z,0,no_error,1.0,0.0,1024
1,2.181661564992912,125.00000000000001,X,0,E1_before_H,0.20540364583333334,0.012619216528727988,1024
1,2.181661564992912,125.00000000000001,X,0,E2_after_first_H,1.0,0.0,1024
1,2.181661564992912,125.00000000000001,X,0,E3_after_oracle,1.0,0.0,1024
1,2.181661564992912,125.00000000000001,X,0,E4_after_final_H,0.20768229166666666,0.0126672603985954,1024
1,2.181661564992912,125.00000000000001,X,0,no_error,1.0,0.0,1024
1,2.181661564992912,125.00000000000001,Y,0,E1_before_H,0.2158203125,0.012840570957564072,1024
1,2.181661564992912,125.00000000000001,Y,0,E2_after_first_H,0.2041015625,0.012585733398339542,1024
1,2.181661564992912,125.00000000000001,Y,0,E3_after_oracle,0.216796875,0.012875448569545894,1024
1,2.181661564992912,125.00000000000001,Y,0,E4_after_final_H,0.21451822916666666,0.012814649710321667,1024
1,2.181661564992912,125.00000000000001,Y,0,no_error,1.0,0.0,1024
1,2.181661564992912,125.00000000000001,Z,0,E1_before_H,1.0,0.0,1024
1,2.181661564992912,125.00000000000001,Z,0,E2_after_first_H,0.2109375,0.012745891809846687,1024
1,2.181661564992912,125.00000000000001,Z,0,E3_after_oracle,0.21744791666666666,0.012878998753813894,1024
1,2.181661564992912,125.00000000000001,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.181661564992912,125.00000000000001,Z,0,no_error,1.0,0.0,1024
1,2.199114857512855,126.0,X,0,E1_before_H,0.19368489583333334,0.012344981556652932,1024
1,2.199114857512855,126.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.199114857512855,126.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.199114857512855,126.0,X,0,E4_after_final_H,0.2001953125,0.01249718372506777,1024
1,2.199114857512855,126.0,X,0,no_error,1.0,0.0,1024
1,2.199114857512855,126.0,Y,0,E1_before_H,0.20149739583333334,0.012533709135457411,1024
1,2.199114857512855,126.0,Y,0,E2_after_first_H,0.21451822916666666,0.012818581069800628,1024
1,2.199114857512855,126.0,Y,0,E3_after_oracle,0.19563802083333334,0.012371897548531734,1024
1,2.199114857512855,126.0,Y,0,E4_after_final_H,0.21451822916666666,0.0128213352010291,1024
1,2.199114857512855,126.0,Y,0,no_error,1.0,0.0,1024
1,2.199114857512855,126.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.199114857512855,126.0,Z,0,E2_after_first_H,0.20865885416666666,0.012696060091362739,1024
1,2.199114857512855,126.0,Z,0,E3_after_oracle,0.20475260416666666,0.012609556028448439,1024
1,2.199114857512855,126.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.199114857512855,126.0,Z,0,no_error,1.0,0.0,1024
1,2.2165681500327987,127.00000000000001,X,0,E1_before_H,0.19303385416666666,0.01233233444955508,1024
1,2.2165681500327987,127.00000000000001,X,0,E2_after_first_H,1.0,0.0,1024
1,2.2165681500327987,127.00000000000001,X,0,E3_after_oracle,1.0,0.0,1024
1,2.2165681500327987,127.00000000000001,X,0,E4_after_final_H,0.208984375,0.01270297677977184,1024
1,2.2165681500327987,127.00000000000001,X,0,no_error,1.0,0.0,1024
1,2.2165681500327987,127.00000000000001,Y,0,E1_before_H,0.19954427083333334,0.012488633966687292,1024
1,2.2165681500327987,127.00000000000001,Y,0,E2_after_first_H,0.20052083333333334,0.01250887950926305,1024
1,2.2165681500327987,127.00000000000001,Y,0,E3_after_oracle,0.19596354166666666,0.012395360012090052,1024
1,2.2165681500327987,127.00000000000001,Y,0,E4_after_final_H,0.19368489583333334,0.012338415616632703,1024
1,2.2165681500327987,127.00000000000001,Y,0,no_error,1.0,0.0,1024
1,2.2165681500327987,127.00000000000001,Z,0,E1_before_H,1.0,0.0,1024
1,2.2165681500327987,127.00000000000001,Z,0,E2_after_first_H,0.1953125,0.012388743788956531,1024
1,2.2165681500327987,127.00000000000001,Z,0,E3_after_oracle,0.19075520833333334,0.012259257181263777,1024
1,2.2165681500327987,127.00000000000001,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.2165681500327987,127.00000000000001,Z,0,no_error,1.0,0.0,1024
1,2.234021442552742,128.0,X,0,E1_before_H,0.19140625,0.012291534115691213,1024
1,2.234021442552742,128.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.234021442552742,128.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.234021442552742,128.0,X,0,E4_after_final_H,0.19466145833333334,0.012373027437107206,1024
1,2.234021442552742,128.0,X,0,no_error,1.0,0.0,1024
1,2.234021442552742,128.0,Y,0,E1_before_H,0.185546875,0.012143150874793887,1024
1,2.234021442552742,128.0,Y,0,E2_after_first_H,0.18489583333333334,0.012110606901399174,1024
1,2.234021442552742,128.0,Y,0,E3_after_oracle,0.1953125,0.012378158579638643,1024
1,2.234021442552742,128.0,Y,0,E4_after_final_H,0.19954427083333334,0.01248579316772661,1024
1,2.234021442552742,128.0,Y,0,no_error,1.0,0.0,1024
1,2.234021442552742,128.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.234021442552742,128.0,Z,0,E2_after_first_H,0.19140625,0.012289602836784846,1024
1,2.234021442552742,128.0,Z,0,E3_after_oracle,0.19205729166666666,0.01228698923632932,1024
1,2.234021442552742,128.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.234021442552742,128.0,Z,0,no_error,1.0,0.0,1024
1,2.251474735072685,129.0,X,0,E1_before_H,0.1767578125,0.011916529116171524,1024
1,2.251474735072685,129.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.251474735072685,129.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.251474735072685,129.0,X,0,E4_after_final_H,0.173828125,0.011835508371803876,1024
1,2.251474735072685,129.0,X,0,no_error,1.0,0.0,1024
1,2.251474735072685,129.0,Y,0,E1_before_H,0.19856770833333334,0.0124505882763251,1024
1,2.251474735072685,129.0,Y,0,E2_after_first_H,0.18424479166666666,0.012108226665499716,1024
1,2.251474735072685,129.0,Y,0,E3_after_oracle,0.17643229166666666,0.011901128188901414,1024
1,2.251474735072685,129.0,Y,0,E4_after_final_H,0.18977864583333334,0.012224891054321396,1024
1,2.251474735072685,129.0,Y,0,no_error,1.0,0.0,1024
1,2.251474735072685,129.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.251474735072685,129.0,Z,0,E2_after_first_H,0.17936197916666666,0.011981840051383209,1024
1,2.251474735072685,129.0,Z,0,E3_after_oracle,0.17805989583333334,0.011951408234513522,1024
1,2.251474735072685,129.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.251474735072685,129.0,Z,0,no_error,1.0,0.0,1024
1,2.2689280275926285,130.0,X,0,E1_before_H,0.17643229166666666,0.011907794691191347,1024
1,2.2689280275926285,130.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.2689280275926285,130.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.2689280275926285,130.0,X,0,E4_after_final_H,0.17805989583333334,0.011949700149011018,1024
1,2.2689280275926285,130.0,X,0,no_error,1.0,0.0,1024
1,2.2689280275926285,130.0,Y,0,E1_before_H,0.18815104166666666,0.012201798830593266,1024
1,2.2689280275926285,130.0,Y,0,E2_after_first_H,0.1806640625,0.012007996577071675,1024
1,2.2689280275926285,130.0,Y,0,E3_after_oracle,0.18489583333333334,0.012119458806584951,1024
1,2.2689280275926285,130.0,Y,0,E4_after_final_H,0.18684895833333334,0.012176319204459767,1024
1,2.2689280275926285,130.0,Y,0,no_error,1.0,0.0,1024
1,2.2689280275926285,130.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.2689280275926285,130.0,Z,0,E2_after_first_H,0.17903645833333334,0.011964049304138677,1024
1,2.2689280275926285,130.0,Z,0,E3_after_oracle,0.1640625,0.01156388859877741,1024
1,2.2689280275926285,130.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.2689280275926285,130.0,Z,0,no_error,1.0,0.0,1024
1,2.2863813201125716,131.0,X,0,E1_before_H,0.17154947916666666,0.011771915252577212,1024
1,2.2863813201125716,131.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.2863813201125716,131.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.2863813201125716,131.0,X,0,E4_after_final_H,0.18098958333333334,0.012027999645879563,1024
1,2.2863813201125716,131.0,X,0,no_error,1.0,0.0,1024
1,2.2863813201125716,131.0,Y,0,E1_before_H,0.16634114583333334,0.011634258208871174,1024
1,2.2863813201125716,131.0,Y,0,E2_after_first_H,0.17154947916666666,0.011779857264905413,1024
1,2.2863813201125716,131.0,Y,0,E3_after_oracle,0.16861979166666666,0.011693670596977726,1024
1,2.2863813201125716,131.0,Y,0,E4_after_final_H,0.17350260416666666,0.011822886285499443,1024
1,2.2863813201125716,131.0,Y,0,no_error,1.0,0.0,1024
1,2.2863813201125716,131.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.2863813201125716,131.0,Z,0,E2_after_first_H,0.16145833333333334,0.011487865252761761,1024
1,2.2863813201125716,131.0,Z,0,E3_after_oracle,0.16829427083333334,0.011677890873708694,1024
1,2.2863813201125716,131.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.2863813201125716,131.0,Z,0,no_error,1.0,0.0,1024
1,2.303834612632515,132.0,X,0,E1_before_H,0.169921875,0.011733715135195425,1024
1,2.303834612632515,132.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.303834612632515,132.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.303834612632515,132.0,X,0,E4_after_final_H,0.15885416666666666,0.011420970163822394,1024
1,2.303834612632515,132.0,X,0,no_error,1.0,0.0,1024
1,2.303834612632515,132.0,Y,0,E1_before_H,0.16341145833333334,0.011551452278190854,1024
1,2.303834612632515,132.0,Y,0,E2_after_first_H,0.15852864583333334,0.01140711556905065,1024
1,2.303834612632515,132.0,Y,0,E3_after_oracle,0.16438802083333334,0.011580289790932318,1024
1,2.303834612632515,132.0,Y,0,E4_after_final_H,0.1552734375,0.01131373295925462,1024
1,2.303834612632515,132.0,Y,0,no_error,1.0,0.0,1024
1,2.303834612632515,132.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.303834612632515,132.0,Z,0,E2_after_first_H,0.17578125,0.011882950073744588,1024
1,2.303834612632515,132.0,Z,0,E3_after_oracle,0.1767578125,0.011915751411941877,1024
1,2.303834612632515,132.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.303834612632515,132.0,Z,0,no_error,1.0,0.0,1024
1,2.321287905152458,133.0,X,0,E1_before_H,0.14908854166666666,0.011125444653691299,1024
1,2.321287905152458,133.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.321287905152458,133.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.321287905152458,133.0,X,0,E4_after_final_H,0.14876302083333334,0.011119665732906925,1024
1,2.321287905152458,133.0,X,0,no_error,1.0,0.0,1024
1,2.321287905152458,133.0,Y,0,E1_before_H,0.15852864583333334,0.011398797326810822,1024
1,2.321287905152458,133.0,Y,0,E2_after_first_H,0.1689453125,0.011709298917721045,1024
1,2.321287905152458,133.0,Y,0,E3_after_oracle,0.15592447916666666,0.011333651693333481,1024
1,2.321287905152458,133.0,Y,0,E4_after_final_H,0.16471354166666666,0.011589840817923575,1024
1,2.321287905152458,133.0,Y,0,no_error,1.0,0.0,1024
1,2.321287905152458,133.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.321287905152458,133.0,Z,0,E2_after_first_H,0.16276041666666666,0.011530895776119487,1024
1,2.321287905152458,133.0,Z,0,E3_after_oracle,0.15625,0.011346423360176652,1024
1,2.321287905152458,133.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.321287905152458,133.0,Z,0,no_error,1.0,0.0,1024
1,2.3387411976724017,134.0,X,0,E1_before_H,0.1591796875,0.011421463533933515,1024
1,2.3387411976724017,134.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.3387411976724017,134.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.3387411976724017,134.0,X,0,E4_after_final_H,0.15234375,0.011218838509002104,1024
1,2.3387411976724017,134.0,X,0,no_error,1.0,0.0,1024
1,2.3387411976724017,134.0,Y,0,E1_before_H,0.15494791666666666,0.011306805267690354,1024
1,2.3387411976724017,134.0,Y,0,E2_after_first_H,0.16080729166666666,0.011477187934684066,1024
1,2.3387411976724017,134.0,Y,0,E3_after_oracle,0.154296875,0.011286259090029907,1024
1,2.3387411976724017,134.0,Y,0,E4_after_final_H,0.154296875,0.011283142335740024,1024
1,2.3387411976724017,134.0,Y,0,no_error,1.0,0.0,1024
1,2.3387411976724017,134.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.3387411976724017,134.0,Z,0,E2_after_first_H,0.15852864583333334,0.011413147151572635,1024
1,2.3387411976724017,134.0,Z,0,E3_after_oracle,0.15657552083333334,0.01135448882027241,1024
1,2.3387411976724017,134.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.3387411976724017,134.0,Z,0,no_error,1.0,0.0,1024
1,2.356194490192345,135.0,X,0,E1_before_H,0.13834635416666666,0.010786416752154934,1024
1,2.356194490192345,135.0,X,0,E2_after_first_H,1.0,0.0,1024
