n,p,target_qubit,function,error_position,P0,success,shots
9,0.5,4,constant_0,D(P)1_before_H,0.744384765625,0.744384765625,4096
9,0.5,4,constant_0,D(P)2_after_first_H,0.741943359375,0.741943359375,4096
9,0.5,4,constant_0,D(P)3_after_oracle,0.753173828125,0.753173828125,4096
9,0.5,4,constant_0,D(P)4_after_final_H,0.752197265625,0.752197265625,4096
9,0.55,4,constant_0,no_error,1.0,1.0,4096
9,0.55,4,constant_0,D(P)1_before_H,0.727294921875,0.727294921875,4096
9,0.55,4,constant_0,D(P)2_after_first_H,0.72802734375,0.72802734375,4096
9,0.55,4,constant_0,D(P)3_after_oracle,0.73095703125,0.73095703125,4096
9,0.55,4,constant_0,D(P)4_after_final_H,0.73486328125,0.73486328125,4096
9,0.6000000000000001,4,constant_0,no_error,1.0,1.0,4096
9,0.6000000000000001,4,constant_0,D(P)1_before_H,0.688720703125,0.688720703125,4096
9,0.6000000000000001,4,constant_0,D(P)2_after_first_H,0.71630859375,0.71630859375,4096
9,0.6000000000000001,4,constant_0,D(P)3_after_oracle,0.693115234375,0.693115234375,4096
9,0.6000000000000001,4,constant_0,D(P)4_after_final_H,0.706298828125,0.706298828125,4096
9,0.65,4,constant_0,no_error,1.0,1.0,4096
9,0.65,4,constant_0,D(P)1_before_H,0.688720703125,0.688720703125,4096
9,0.65,4,constant_0,D(P)2_after_first_H,0.664306640625,0.664306640625,4096
9,0.65,4,constant_0,D(P)3_after_oracle,0.674072265625,0.674072265625,4096
9,0.65,4,constant_0,D(P)4_after_final_H,0.662353515625,0.662353515625,4096
9,0.7000000000000001,4,constant_0,no_error,1.0,1.0,4096
9,0.7000000000000001,4,constant_0,D(P)1_before_H,0.659912109375,0.659912109375,4096
9,0.7000000000000001,4,constant_0,D(P)2_after_first_H,0.669189453125,0.669189453125,4096
9,0.7000000000000001,4,constant_0,D(P)3_after_oracle,0.64404296875,0.64404296875,4096
9,0.7000000000000001,4,constant_0,D(P)4_after_final_H,0.640869140625,0.640869140625,4096
9,0.75,4,constant_0,no_error,1.0,1.0,4096
9,0.75,4,constant_0,D(P)1_before_H,0.629150390625,0.629150390625,4096
9,0.75,4,constant_0,D(P)2_after_first_H,0.621337890625,0.621337890625,4096
9,0.75,4,constant_0,D(P)3_after_oracle,0.618408203125,0.618408203125,4096
9,0.75,4,constant_0,D(P)4_after_final_H,0.623779296875,0.623779296875,4096
9,0.8,4,constant_0,no_error,1.0,1.0,4096
9,0.8,4,constant_0,D(P)1_before_H,0.591552734375,0.591552734375,4096
9,0.8,4,constant_0,D(P)2_after_first_H,0.614501953125,0.614501953125,4096
9,0.8,4,constant_0,D(P)3_after_oracle,0.606201171875,0.606201171875,4096
9,0.8,4,constant_0,D(P)4_after_final_H,0.59423828125,0.59423828125,4096
9,0.8500000000000001,4,constant_0,no_error,1.0,1.0,4096
9,0.8500000000000001,4,constant_0,D(P)1_before_H,0.571044921875,0.571044921875,4096
9,0.8500000000000001,4,constant_0,D(P)2_after_first_H,0.587646484375,0.587646484375,4096
9,0.8500000000000001,4,constant_0,D(P)3_after_oracle,0.5791015625,0.5791015625,4096
9,0.8500000000000001,4,constant_0,D(P)4_after_final_H,0.570068359375,0.570068359375,4096
9,0.9,4,constant_0,no_error,1.0,1.0,4096
9,0.9,4,constant_0,D(P)1_before_H,0.5439453125,0.5439453125,4096
9,0.9,4,constant_0,D(P)2_after_first_H,0.561279296875,0.561279296875,4096
9,0.9,4,constant_0,D(P)3_after_oracle,0.54150390625,0.54150390625,4096
9,0.9,4,constant_0,D(P)4_after_final_H,0.527587890625,0.527587890625,4096
9,0.9500000000000001,4,constant_0,no_error,1.0,1.0,4096
9,0.9500000000000001,4,constant_0,D(P)1_before_H,0.5283203125,0.5283203125,4096
9,0.9500000000000001,4,constant_0,D(P)2_after_first_H,0.538330078125,0.538330078125,4096
9,0.9500000000000001,4,constant_0,D(P)3_after_oracle,0.526611328125,0.526611328125,4096
9,0.9500000000000001,4,constant_0,D(P)4_after_final_H,0.518310546875,0.518310546875,4096
9,1.0,4,constant_0,no_error,1.0,1.0,4096
9,1.0,4,constant_0,D(P)1_before_H,0.506103515625,0.506103515625,4096
9,1.0,4,constant_0,D(P)2_after_first_H,0.501953125,0.501953125,4096
9,1.0,4,constant_0,D(P)3_after_oracle,0.506103515625,0.506103515625,4096
9,1.0,4,constant_0,D(P)4_after_final_H,0.51953125,0.51953125,4096
9,0.0,4,balanced_parity,no_error,0.0,1.0,4096
9,0.0,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.0,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.0,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.0,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.05,4,balanced_parity,no_error,0.0,1.0,4096
9,0.05,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.05,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.05,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.05,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.1,4,balanced_parity,no_error,0.0,1.0,4096
9,0.1,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.1,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.1,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.1,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.15000000000000002,4,balanced_parity,no_error,0.0,1.0,4096
9,0.15000000000000002,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.15000000000000002,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.15000000000000002,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.15000000000000002,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.2,4,balanced_parity,no_error,0.0,1.0,4096
9,0.2,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.2,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.2,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.2,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.25,4,balanced_parity,no_error,0.0,1.0,4096
9,0.25,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.25,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.25,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.25,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.30000000000000004,4,balanced_parity,no_error,0.0,1.0,4096
9,0.30000000000000004,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.30000000000000004,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.30000000000000004,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.30000000000000004,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.35000000000000003,4,balanced_parity,no_error,0.0,1.0,4096
9,0.35000000000000003,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.35000000000000003,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.35000000000000003,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.35000000000000003,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.4,4,balanced_parity,no_error,0.0,1.0,4096
9,0.4,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.4,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.4,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.4,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.45,4,balanced_parity,no_error,0.0,1.0,4096
9,0.45,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.45,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.45,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.45,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.5,4,balanced_parity,no_error,0.0,1.0,4096
9,0.5,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.5,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.5,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.5,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.55,4,balanced_parity,no_error,0.0,1.0,4096
9,0.55,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.55,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.55,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.55,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.6000000000000001,4,balanced_parity,no_error,0.0,1.0,4096
9,0.6000000000000001,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.6000000000000001,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.6000000000000001,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.6000000000000001,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.65,4,balanced_parity,no_error,0.0,1.0,4096
9,0.65,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.65,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.65,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.65,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.7000000000000001,4,balanced_parity,no_error,0.0,1.0,4096
9,0.7000000000000001,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.7000000000000001,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.7000000000000001,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.7000000000000001,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.75,4,balanced_parity,no_error,0.0,1.0,4096
9,0.75,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.75,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.75,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.75,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.8,4,balanced_parity,no_error,0.0,1.0,4096
9,0.8,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.8,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.8,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.8,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.8500000000000001,4,balanced_parity,no_error,0.0,1.0,4096
9,0.8500000000000001,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.8500000000000001,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.8500000000000001,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.8500000000000001,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.9,4,balanced_parity,no_error,0.0,1.0,4096
9,0.9,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.9,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.9,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.9,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,0.9500000000000001,4,balanced_parity,no_error,0.0,1.0,4096
9,0.9500000000000001,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,0.9500000000000001,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,0.9500000000000001,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,0.9500000000000001,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
9,1.0,4,balanced_parity,no_error,0.0,1.0,4096
9,1.0,4,balanced_parity,D(P)1_before_H,0.0,1.0,4096
9,1.0,4,balanced_parity,D(P)2_after_first_H,0.0,1.0,4096
9,1.0,4,balanced_parity,D(P)3_after_oracle,0.0,1.0,4096
9,1.0,4,balanced_parity,D(P)4_after_final_H,0.0,1.0,4096
