n,theta_rad,theta_deg,axis,target_qubit,error_position,average_success,average_std_error,shots
1,2.8448866807507573,163.0,X,0,no_error,1.0,0.0,1024
1,2.8448866807507573,163.0,Y,0,E1_before_H,0.024088541666666668,0.004761267324449353,1024
1,2.8448866807507573,163.0,Y,0,E2_after_first_H,0.019205729166666668,0.004278556903930901,1024
1,2.8448866807507573,163.0,Y,0,E3_after_oracle,0.025716145833333332,0.004918965927643488,1024
1,2.8448866807507573,163.0,Y,0,E4_after_final_H,0.021809895833333332,0.004562607104504595,1024
1,2.8448866807507573,163.0,Y,0,no_error,1.0,0.0,1024
1,2.8448866807507573,163.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.8448866807507573,163.0,Z,0,E2_after_first_H,0.022786458333333332,0.004629281595865776,1024
1,2.8448866807507573,163.0,Z,0,E3_after_oracle,0.019856770833333332,0.004357511345996021,1024
1,2.8448866807507573,163.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.8448866807507573,163.0,Z,0,no_error,1.0,0.0,1024
1,2.8623399732707004,164.0,X,0,E1_before_H,0.0205078125,0.004367253152589339,1024
1,2.8623399732707004,164.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.8623399732707004,164.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.8623399732707004,164.0,X,0,E4_after_final_H,0.0185546875,0.004204257716582141,1024
1,2.8623399732707004,164.0,X,0,no_error,1.0,0.0,1024
1,2.8623399732707004,164.0,Y,0,E1_before_H,0.017903645833333332,0.004137095206831039,1024
1,2.8623399732707004,164.0,Y,0,E2_after_first_H,0.025716145833333332,0.004943709785725762,1024
1,2.8623399732707004,164.0,Y,0,E3_after_oracle,0.015625,0.0038660531545370315,1024
1,2.8623399732707004,164.0,Y,0,E4_after_final_H,0.018880208333333332,0.004176190538513043,1024
1,2.8623399732707004,164.0,Y,0,no_error,1.0,0.0,1024
1,2.8623399732707004,164.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.8623399732707004,164.0,Z,0,E2_after_first_H,0.016927083333333332,0.004019995296152137,1024
1,2.8623399732707004,164.0,Z,0,E3_after_oracle,0.0166015625,0.003984826328822849,1024
1,2.8623399732707004,164.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.8623399732707004,164.0,Z,0,no_error,1.0,0.0,1024
1,2.8797932657906435,165.0,X,0,E1_before_H,0.017252604166666668,0.004068720849173291,1024
1,2.8797932657906435,165.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.8797932657906435,165.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.8797932657906435,165.0,X,0,E4_after_final_H,0.0205078125,0.004363286832066204,1024
1,2.8797932657906435,165.0,X,0,no_error,1.0,0.0,1024
1,2.8797932657906435,165.0,Y,0,E1_before_H,0.021809895833333332,0.004551043104628431,1024
1,2.8797932657906435,165.0,Y,0,E2_after_first_H,0.013671875,0.0035596651263872514,1024
1,2.8797932657906435,165.0,Y,0,E3_after_oracle,0.014973958333333334,0.003772129996262126,1024
1,2.8797932657906435,165.0,Y,0,E4_after_final_H,0.020833333333333332,0.004437226819120152,1024
1,2.8797932657906435,165.0,Y,0,no_error,1.0,0.0,1024
1,2.8797932657906435,165.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.8797932657906435,165.0,Z,0,E2_after_first_H,0.017903645833333332,0.004141331808232048,1024
1,2.8797932657906435,165.0,Z,0,E3_after_oracle,0.0166015625,0.003940373186104724,1024
1,2.8797932657906435,165.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.8797932657906435,165.0,Z,0,no_error,1.0,0.0,1024
1,2.897246558310587,166.0,X,0,E1_before_H,0.016276041666666668,0.003938664113595788,1024
1,2.897246558310587,166.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.897246558310587,166.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.897246558310587,166.0,X,0,E4_after_final_H,0.017903645833333332,0.004137095206831039,1024
1,2.897246558310587,166.0,X,0,no_error,1.0,0.0,1024
1,2.897246558310587,166.0,Y,0,E1_before_H,0.016276041666666668,0.003942990230021212,1024
1,2.897246558310587,166.0,Y,0,E2_after_first_H,0.015299479166666666,0.0038139660950637644,1024
1,2.897246558310587,166.0,Y,0,E3_after_oracle,0.014322916666666666,0.003711136137595788,1024
1,2.897246558310587,166.0,Y,0,E4_after_final_H,0.017252604166666668,0.004061831394953775,1024
1,2.897246558310587,166.0,Y,0,no_error,1.0,0.0,1024
1,2.897246558310587,166.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.897246558310587,166.0,Z,0,E2_after_first_H,0.015950520833333332,0.0038597305157496015,1024
1,2.897246558310587,166.0,Z,0,E3_after_oracle,0.016276041666666668,0.003944424360388746,1024
1,2.897246558310587,166.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.897246558310587,166.0,Z,0,no_error,1.0,0.0,1024
1,2.91469985083053,167.0,X,0,E1_before_H,0.013020833333333334,0.0035420489478208603,1024
1,2.91469985083053,167.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.91469985083053,167.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.91469985083053,167.0,X,0,E4_after_final_H,0.010416666666666666,0.003171980646684359,1024
1,2.91469985083053,167.0,X,0,no_error,1.0,0.0,1024
1,2.91469985083053,167.0,Y,0,E1_before_H,0.015625,0.0038347112286862637,1024
1,2.91469985083053,167.0,Y,0,E2_after_first_H,0.014322916666666666,0.003706810021170364,1024
1,2.91469985083053,167.0,Y,0,E3_after_oracle,0.012044270833333334,0.0033991008129518694,1024
1,2.91469985083053,167.0,Y,0,E4_after_final_H,0.015299479166666666,0.0038299773025283514,1024
1,2.91469985083053,167.0,Y,0,no_error,1.0,0.0,1024
1,2.91469985083053,167.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.91469985083053,167.0,Z,0,E2_after_first_H,0.010091145833333334,0.003067277536522714,1024
1,2.91469985083053,167.0,Z,0,E3_after_oracle,0.0166015625,0.003968184349006147,1024
1,2.91469985083053,167.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.91469985083053,167.0,Z,0,no_error,1.0,0.0,1024
1,2.9321531433504737,168.0,X,0,E1_before_H,0.015299479166666666,0.0037795793224557374,1024
1,2.9321531433504737,168.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.9321531433504737,168.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.9321531433504737,168.0,X,0,E4_after_final_H,0.013346354166666666,0.0035649505149740845,1024
1,2.9321531433504737,168.0,X,0,no_error,1.0,0.0,1024
1,2.9321531433504737,168.0,Y,0,E1_before_H,0.01171875,0.003357264714150232,1024
1,2.9321531433504737,168.0,Y,0,E2_after_first_H,0.0068359375,0.0025704272740636014,1024
1,2.9321531433504737,168.0,Y,0,E3_after_oracle,0.0078125,0.0027110515133899602,1024
1,2.9321531433504737,168.0,Y,0,E4_after_final_H,0.012044270833333334,0.0034082291760437673,1024
1,2.9321531433504737,168.0,Y,0,no_error,1.0,0.0,1024
1,2.9321531433504737,168.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.9321531433504737,168.0,Z,0,E2_after_first_H,0.008138020833333334,0.0027430408745806527,1024
1,2.9321531433504737,168.0,Z,0,E3_after_oracle,0.012369791666666666,0.0034534267812975175,1024
1,2.9321531433504737,168.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.9321531433504737,168.0,Z,0,no_error,1.0,0.0,1024
1,2.949606435870417,169.0,X,0,E1_before_H,0.009765625,0.003070426128936462,1024
1,2.949606435870417,169.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.949606435870417,169.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.949606435870417,169.0,X,0,E4_after_final_H,0.007161458333333333,0.002615477335490853,1024
1,2.949606435870417,169.0,X,0,no_error,1.0,0.0,1024
1,2.949606435870417,169.0,Y,0,E1_before_H,0.0078125,0.0027395434834310665,1024
1,2.949606435870417,169.0,Y,0,E2_after_first_H,0.0078125,0.0026878877518616705,1024
1,2.949606435870417,169.0,Y,0,E3_after_oracle,0.0087890625,0.002864577092793046,1024
1,2.949606435870417,169.0,Y,0,E4_after_final_H,0.012369791666666666,0.003437229903606572,1024
1,2.949606435870417,169.0,Y,0,no_error,1.0,0.0,1024
1,2.949606435870417,169.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.949606435870417,169.0,Z,0,E2_after_first_H,0.010091145833333334,0.0030856855320181126,1024
1,2.949606435870417,169.0,Z,0,E3_after_oracle,0.0078125,0.002740945437891598,1024
1,2.949606435870417,169.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.949606435870417,169.0,Z,0,no_error,1.0,0.0,1024
1,2.9670597283903604,170.0,X,0,E1_before_H,0.007486979166666667,0.002688858309504667,1024
1,2.9670597283903604,170.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.9670597283903604,170.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.9670597283903604,170.0,X,0,E4_after_final_H,0.010091145833333334,0.0030820286908075922,1024
1,2.9670597283903604,170.0,X,0,no_error,1.0,0.0,1024
1,2.9670597283903604,170.0,Y,0,E1_before_H,0.007486979166666667,0.002684390360712085,1024
1,2.9670597283903604,170.0,Y,0,E2_after_first_H,0.005533854166666667,0.0022929846979404104,1024
1,2.9670597283903604,170.0,Y,0,E3_after_oracle,0.006510416666666667,0.002483985599813228,1024
1,2.9670597283903604,170.0,Y,0,E4_after_final_H,0.005533854166666667,0.0023161484594686997,1024
1,2.9670597283903604,170.0,Y,0,no_error,1.0,0.0,1024
1,2.9670597283903604,170.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.9670597283903604,170.0,Z,0,E2_after_first_H,0.006510416666666667,0.0024691379742675557,1024
1,2.9670597283903604,170.0,Z,0,E3_after_oracle,0.008463541666666666,0.0028616313600826524,1024
1,2.9670597283903604,170.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.9670597283903604,170.0,Z,0,no_error,1.0,0.0,1024
1,2.9845130209103035,171.0,X,0,E1_before_H,0.00390625,0.0019121211305722313,1024
1,2.9845130209103035,171.0,X,0,E2_after_first_H,1.0,0.0,1024
1,2.9845130209103035,171.0,X,0,E3_after_oracle,1.0,0.0,1024
1,2.9845130209103035,171.0,X,0,E4_after_final_H,0.0048828125,0.002047246924146616,1024
1,2.9845130209103035,171.0,X,0,no_error,1.0,0.0,1024
1,2.9845130209103035,171.0,Y,0,E1_before_H,0.006184895833333333,0.0024251756358837262,1024
1,2.9845130209103035,171.0,Y,0,E2_after_first_H,0.0068359375,0.002556667371561351,1024
1,2.9845130209103035,171.0,Y,0,E3_after_oracle,0.0068359375,0.0025391387225322097,1024
1,2.9845130209103035,171.0,Y,0,E4_after_final_H,0.005859375,0.00231344820260062,1024
1,2.9845130209103035,171.0,Y,0,no_error,1.0,0.0,1024
1,2.9845130209103035,171.0,Z,0,E1_before_H,1.0,0.0,1024
1,2.9845130209103035,171.0,Z,0,E2_after_first_H,0.005859375,0.0023794263721907834,1024
1,2.9845130209103035,171.0,Z,0,E3_after_oracle,0.005533854166666667,0.0023105133469695513,1024
1,2.9845130209103035,171.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,2.9845130209103035,171.0,Z,0,no_error,1.0,0.0,1024
1,3.001966313430247,172.0,X,0,E1_before_H,0.004557291666666667,0.0020499471810146957,1024
1,3.001966313430247,172.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.001966313430247,172.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.001966313430247,172.0,X,0,E4_after_final_H,0.0048828125,0.0021530331000643534,1024
1,3.001966313430247,172.0,X,0,no_error,1.0,0.0,1024
1,3.001966313430247,172.0,Y,0,E1_before_H,0.006510416666666667,0.002483985599813228,1024
1,3.001966313430247,172.0,Y,0,E2_after_first_H,0.0087890625,0.0029137184884695834,1024
1,3.001966313430247,172.0,Y,0,E3_after_oracle,0.005859375,0.002348137820659392,1024
1,3.001966313430247,172.0,Y,0,E4_after_final_H,0.005859375,0.002330274099434921,1024
1,3.001966313430247,172.0,Y,0,no_error,1.0,0.0,1024
1,3.001966313430247,172.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.001966313430247,172.0,Z,0,E2_after_first_H,0.0048828125,0.002103122032445049,1024
1,3.001966313430247,172.0,Z,0,E3_after_oracle,0.004231770833333333,0.001892239077054864,1024
1,3.001966313430247,172.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.001966313430247,172.0,Z,0,no_error,1.0,0.0,1024
1,3.01941960595019,173.0,X,0,E1_before_H,0.001953125,0.0011096750479381765,1024
1,3.01941960595019,173.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.01941960595019,173.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.01941960595019,173.0,X,0,E4_after_final_H,0.0048828125,0.0021530331000643534,1024
1,3.01941960595019,173.0,X,0,no_error,1.0,0.0,1024
1,3.01941960595019,173.0,Y,0,E1_before_H,0.004231770833333333,0.0020077814618844783,1024
1,3.01941960595019,173.0,Y,0,E2_after_first_H,0.001953125,0.001348260150282339,1024
1,3.01941960595019,173.0,Y,0,E3_after_oracle,0.0032552083333333335,0.0017594439046549452,1024
1,3.01941960595019,173.0,Y,0,E4_after_final_H,0.0035807291666666665,0.0018625298237046034,1024
1,3.01941960595019,173.0,Y,0,no_error,1.0,0.0,1024
1,3.01941960595019,173.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.01941960595019,173.0,Z,0,E2_after_first_H,0.004557291666666667,0.0020841200748431214,1024
1,3.01941960595019,173.0,Z,0,E3_after_oracle,0.0035807291666666665,0.0014801004818192952,1024
1,3.01941960595019,173.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.01941960595019,173.0,Z,0,no_error,1.0,0.0,1024
1,3.036872898470133,174.0,X,0,E1_before_H,0.0048828125,0.0021708968212888246,1024
1,3.036872898470133,174.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.036872898470133,174.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.036872898470133,174.0,X,0,E4_after_final_H,0.0016276041666666667,0.001245174231232681,1024
1,3.036872898470133,174.0,X,0,no_error,1.0,0.0,1024
1,3.036872898470133,174.0,Y,0,E1_before_H,0.0022786458333333335,0.0012127609669878347,1024
1,3.036872898470133,174.0,Y,0,E2_after_first_H,0.0022786458333333335,0.0014828044927138809,1024
1,3.036872898470133,174.0,Y,0,E3_after_oracle,0.0029296875,0.0016726671582092424,1024
1,3.036872898470133,174.0,Y,0,E4_after_final_H,0.0026041666666666665,0.0012549266861180514,1024
1,3.036872898470133,174.0,Y,0,no_error,1.0,0.0,1024
1,3.036872898470133,174.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.036872898470133,174.0,Z,0,E2_after_first_H,0.0022786458333333335,0.001435036896728042,1024
1,3.036872898470133,174.0,Z,0,E3_after_oracle,0.0029296875,0.0016726671582092424,1024
1,3.036872898470133,174.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.036872898470133,174.0,Z,0,no_error,1.0,0.0,1024
1,3.0543261909900767,175.0,X,0,E1_before_H,0.0016276041666666667,0.001245174231232681,1024
1,3.0543261909900767,175.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.0543261909900767,175.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.0543261909900767,175.0,X,0,E4_after_final_H,0.0016276041666666667,0.001213715807850797,1024
1,3.0543261909900767,175.0,X,0,no_error,1.0,0.0,1024
1,3.0543261909900767,175.0,Y,0,E1_before_H,0.0016276041666666667,0.001245174231232681,1024
1,3.0543261909900767,175.0,Y,0,E2_after_first_H,0.0026041666666666665,0.0015858904117635392,1024
1,3.0543261909900767,175.0,Y,0,E3_after_oracle,0.0016276041666666667,0.001245174231232681,1024
1,3.0543261909900767,175.0,Y,0,E4_after_final_H,0.0032552083333333335,0.0017012381751820465,1024
1,3.0543261909900767,175.0,Y,0,no_error,1.0,0.0,1024
1,3.0543261909900767,175.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.0543261909900767,175.0,Z,0,E2_after_first_H,0.0006510416666666666,0.0006507236975797313,1024
1,3.0543261909900767,175.0,Z,0,E3_after_oracle,0.0026041666666666665,0.0015113755096866851,1024
1,3.0543261909900767,175.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.0543261909900767,175.0,Z,0,no_error,1.0,0.0,1024
1,3.07177948351002,176.0,X,0,E1_before_H,0.0,0.0,1024
1,3.07177948351002,176.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.07177948351002,176.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.07177948351002,176.0,X,0,E4_after_final_H,0.0003255208333333333,0.0003253618487898656,1024
1,3.07177948351002,176.0,X,0,no_error,1.0,0.0,1024
1,3.07177948351002,176.0,Y,0,E1_before_H,0.0009765625,0.0007852680400112734,1024
1,3.07177948351002,176.0,Y,0,E2_after_first_H,0.0006510416666666666,0.00045990619122140763,1024
1,3.07177948351002,176.0,Y,0,E3_after_oracle,0.0003255208333333333,0.0003253618487898656,1024
1,3.07177948351002,176.0,Y,0,E4_after_final_H,0.0006510416666666666,0.0006507236975797313,1024
1,3.07177948351002,176.0,Y,0,no_error,1.0,0.0,1024
1,3.07177948351002,176.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.07177948351002,176.0,Z,0,E2_after_first_H,0.0009765625,0.0007852680400112734,1024
1,3.07177948351002,176.0,Z,0,E3_after_oracle,0.0016276041666666667,0.0010228983014924735,1024
1,3.07177948351002,176.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.07177948351002,176.0,Z,0,no_error,1.0,0.0,1024
1,3.0892327760299634,177.0,X,0,E1_before_H,0.0006510416666666666,0.0006507236975797313,1024
1,3.0892327760299634,177.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.0892327760299634,177.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.0892327760299634,177.0,X,0,E4_after_final_H,0.0,0.0,1024
1,3.0892327760299634,177.0,X,0,no_error,1.0,0.0,1024
1,3.0892327760299634,177.0,Y,0,E1_before_H,0.0006510416666666666,0.0006507236975797313,1024
1,3.0892327760299634,177.0,Y,0,E2_after_first_H,0.0009765625,0.0007852680400112734,1024
1,3.0892327760299634,177.0,Y,0,E3_after_oracle,0.0006510416666666666,0.0006507236975797313,1024
1,3.0892327760299634,177.0,Y,0,E4_after_final_H,0.0003255208333333333,0.0003253618487898656,1024
1,3.0892327760299634,177.0,Y,0,no_error,1.0,0.0,1024
1,3.0892327760299634,177.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.0892327760299634,177.0,Z,0,E2_after_first_H,0.0006510416666666666,0.0006507236975797313,1024
1,3.0892327760299634,177.0,Z,0,E3_after_oracle,0.0013020833333333333,0.001110629888801139,1024
1,3.0892327760299634,177.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.0892327760299634,177.0,Z,0,no_error,1.0,0.0,1024
1,3.1066860685499065,178.0,X,0,E1_before_H,0.0,0.0,1024
1,3.1066860685499065,178.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.1066860685499065,178.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.1066860685499065,178.0,X,0,E4_after_final_H,0.0003255208333333333,0.0003253618487898656,1024
1,3.1066860685499065,178.0,X,0,no_error,1.0,0.0,1024
1,3.1066860685499065,178.0,Y,0,E1_before_H,0.0,0.0,1024
1,3.1066860685499065,178.0,Y,0,E2_after_first_H,0.0003255208333333333,0.0003253618487898656,1024
1,3.1066860685499065,178.0,Y,0,E3_after_oracle,0.0003255208333333333,0.0003253618487898656,1024
1,3.1066860685499065,178.0,Y,0,E4_after_final_H,0.0003255208333333333,0.0003253618487898656,1024
1,3.1066860685499065,178.0,Y,0,no_error,1.0,0.0,1024
1,3.1066860685499065,178.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.1066860685499065,178.0,Z,0,E2_after_first_H,0.0,0.0,1024
1,3.1066860685499065,178.0,Z,0,E3_after_oracle,0.0009765625,0.0007852680400112734,1024
1,3.1066860685499065,178.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.1066860685499065,178.0,Z,0,no_error,1.0,0.0,1024
1,3.12413936106985,179.0,X,0,E1_before_H,0.0,0.0,1024
1,3.12413936106985,179.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.12413936106985,179.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.12413936106985,179.0,X,0,E4_after_final_H,0.0,0.0,1024
1,3.12413936106985,179.0,X,0,no_error,1.0,0.0,1024
1,3.12413936106985,179.0,Y,0,E1_before_H,0.0,0.0,1024
1,3.12413936106985,179.0,Y,0,E2_after_first_H,0.0,0.0,1024
1,3.12413936106985,179.0,Y,0,E3_after_oracle,0.0,0.0,1024
1,3.12413936106985,179.0,Y,0,E4_after_final_H,0.0,0.0,1024
1,3.12413936106985,179.0,Y,0,no_error,1.0,0.0,1024
1,3.12413936106985,179.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.12413936106985,179.0,Z,0,E2_after_first_H,0.0,0.0,1024
1,3.12413936106985,179.0,Z,0,E3_after_oracle,0.0,0.0,1024
1,3.12413936106985,179.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.12413936106985,179.0,Z,0,no_error,1.0,0.0,1024
1,3.141592653589793,180.0,X,0,E1_before_H,0.0,0.0,1024
1,3.141592653589793,180.0,X,0,E2_after_first_H,1.0,0.0,1024
1,3.141592653589793,180.0,X,0,E3_after_oracle,1.0,0.0,1024
1,3.141592653589793,180.0,X,0,E4_after_final_H,0.0,0.0,1024
1,3.141592653589793,180.0,X,0,no_error,1.0,0.0,1024
1,3.141592653589793,180.0,Y,0,E1_before_H,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,E2_after_first_H,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,E3_after_oracle,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,E4_after_final_H,0.0,0.0,1024
1,3.141592653589793,180.0,Y,0,no_error,1.0,0.0,1024
1,3.141592653589793,180.0,Z,0,E1_before_H,1.0,0.0,1024
1,3.141592653589793,180.0,Z,0,E2_after_first_H,0.0,0.0,1024
1,3.141592653589793,180.0,Z,0,E3_after_oracle,0.0,0.0,1024
1,3.141592653589793,180.0,Z,0,E4_after_final_H,1.0,0.0,1024
1,3.141592653589793,180.0,Z,0,no_error,1.0,0.0,1024
2,0.0,0.0,X,1,E1_before_H,1.0,0.0,1024
2,0.0,0.0,X,1,E2_after_first_H,1.0,0.0,1024
2,0.0,0.0,X,1,E3_after_oracle,1.0,0.0,1024
2,0.0,0.0,X,1,E4_after_final_H,1.0,0.0,1024
2,0.0,0.0,X,1,no_error,1.0,0.0,1024
2,0.0,0.0,Y,1,E1_before_H,1.0,0.0,1024
2,0.0,0.0,Y,1,E2_after_first_H,1.0,0.0,1024
2,0.0,0.0,Y,1,E3_after_oracle,1.0,0.0,1024
2,0.0,0.0,Y,1,E4_after_final_H,1.0,0.0,1024
2,0.0,0.0,Y,1,no_error,1.0,0.0,1024
2,0.0,0.0,Z,1,E1_before_H,1.0,0.0,1024
2,0.0,0.0,Z,1,E2_after_first_H,1.0,0.0,1024
2,0.0,0.0,Z,1,E3_after_oracle,1.0,0.0,1024
2,0.0,0.0,Z,1,E4_after_final_H,1.0,0.0,1024
2,0.0,0.0,Z,1,no_error,1.0,0.0,1024
2,0.017453292519943295,1.0,X,1,E1_before_H,0.9996744791666666,0.0003253618487898656,1024
2,0.017453292519943295,1.0,X,1,E2_after_first_H,1.0,0.0,1024
2,0.017453292519943295,1.0,X,1,E3_after_oracle,1.0,0.0,1024
2,0.017453292519943295,1.0,X,1,E4_after_final_H,0.9996744791666666,0.0003253618487898656,1024
2,0.017453292519943295,1.0,X,1,no_error,1.0,0.0,1024
2,0.017453292519943295,1.0,Y,1,E1_before_H,1.0,0.0,1024
2,0.017453292519943295,1.0,Y,1,E2_after_first_H,1.0,0.0,1024
2,0.017453292519943295,1.0,Y,1,E3_after_oracle,0.9996744791666666,0.0003253618487898656,1024
2,0.017453292519943295,1.0,Y,1,E4_after_final_H,1.0,0.0,1024
2,0.017453292519943295,1.0,Y,1,no_error,1.0,0.0,1024
2,0.017453292519943295,1.0,Z,1,E1_before_H,1.0,0.0,1024
2,0.017453292519943295,1.0,Z,1,E2_after_first_H,1.0,0.0,1024
2,0.017453292519943295,1.0,Z,1,E3_after_oracle,1.0,0.0,1024
2,0.017453292519943295,1.0,Z,1,E4_after_final_H,1.0,0.0,1024
2,0.017453292519943295,1.0,Z,1,no_error,1.0,0.0,1024
2,0.03490658503988659,2.0,X,1,E1_before_H,0.9996744791666666,0.0003253618487898656,1024
2,0.03490658503988659,2.0,X,1,E2_after_first_H,1.0,0.0,1024
2,0.03490658503988659,2.0,X,1,E3_after_oracle,1.0,0.0,1024
2,0.03490658503988659,2.0,X,1,E4_after_final_H,0.9996744791666666,0.0003253618487898656,1024
2,0.03490658503988659,2.0,X,1,no_error,1.0,0.0,1024
2,0.03490658503988659,2.0,Y,1,E1_before_H,0.9996744791666666,0.0003253618487898656,1024
2,0.03490658503988659,2.0,Y,1,E2_after_first_H,0.9996744791666666,0.0003253618487898656,1024
2,0.03490658503988659,2.0,Y,1,E3_after_oracle,1.0,0.0,1024
2,0.03490658503988659,2.0,Y,1,E4_after_final_H,0.9996744791666666,0.0003253618487898656,1024
2,0.03490658503988659,2.0,Y,1,no_error,1.0,0.0,1024
2,0.03490658503988659,2.0,Z,1,E1_before_H,1.0,0.0,1024
2,0.03490658503988659,2.0,Z,1,E2_after_first_H,0.9986979166666666,0.001110629888801139,1024
2,0.03490658503988659,2.0,Z,1,E3_after_oracle,1.0,0.0,1024
2,0.03490658503988659,2.0,Z,1,E4_after_final_H,1.0,0.0,1024
2,0.03490658503988659,2.0,Z,1,no_error,1.0,0.0,1024
2,0.05235987755982989,3.0000000000000004,X,1,E1_before_H,0.9996744791666666,0.0003253618487898656,1024
2,0.05235987755982989,3.0000000000000004,X,1,E2_after_first_H,1.0,0.0,1024
2,0.05235987755982989,3.0000000000000004,X,1,E3_after_oracle,1.0,0.0,1024
2,0.05235987755982989,3.0000000000000004,X,1,E4_after_final_H,0.9996744791666666,0.0003253618487898656,1024
2,0.05235987755982989,3.0000000000000004,X,1,no_error,1.0,0.0,1024
2,0.05235987755982989,3.0000000000000004,Y,1,E1_before_H,0.9996744791666666,0.0003253618487898656,1024
2,0.05235987755982989,3.0000000000000004,Y,1,E2_after_first_H,0.9990234375,0.0009760855463695969,1024
2,0.05235987755982989,3.0000000000000004,Y,1,E3_after_oracle,0.9986979166666666,0.0008883539590609314,1024
2,0.05235987755982989,3.0000000000000004,Y,1,E4_after_final_H,0.9996744791666666,0.0003253618487898656,1024
2,0.05235987755982989,3.0000000000000004,Y,1,no_error,1.0,0.0,1024
2,0.05235987755982989,3.0000000000000004,Z,1,E1_before_H,1.0,0.0,1024
2,0.05235987755982989,3.0000000000000004,Z,1,E2_after_first_H,0.9986979166666666,0.0006497688567167688,1024
2,0.05235987755982989,3.0000000000000004,Z,1,E3_after_oracle,0.9986979166666666,0.001110629888801139,1024
2,0.05235987755982989,3.0000000000000004,Z,1,E4_after_final_H,1.0,0.0,1024
2,0.05235987755982989,3.0000000000000004,Z,1,no_error,1.0,0.0,1024
2,0.06981317007977318,4.0,X,1,E1_before_H,0.9996744791666666,0.0003253618487898656,1024
2,0.06981317007977318,4.0,X,1,E2_after_first_H,1.0,0.0,1024
2,0.06981317007977318,4.0,X,1,E3_after_oracle,1.0,0.0,1024
2,0.06981317007977318,4.0,X,1,E4_after_final_H,0.9986979166666666,0.001110629888801139,1024
2,0.06981317007977318,4.0,X,1,no_error,1.0,0.0,1024
